                       Compras - Últimas Movimentações                 04/01/25 
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
E/S| |Tp.NF| |  Nro Nota| | Agenda| |Data    | |   Produto| |Descrição Produto             | |   Forn.| |Sec/Grp/SGrp| |        Qtde| |Emb       | |     Custo Un| |    Custo Tot| |Vencimento| |Filial   | |Orig/Dest| |Descrição                     
S  | |V    | |     63337| |     33| |03/01/25| | 3368954-7| |CHOC LINEA ZERO MEIO AMARGO DA| | 1094270| |016/006/003 | |           2| |TB/00001  | |        15,28| |        30,56| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369134-7| |SAPATILHA RN MLK BCO 1/4      | |  112097| |287/005/001 | |           1| |UN/00001  | |        34,90| |        34,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369138-0| |SAPATILHA RN MLK RSA 1/4      | |  112097| |287/005/001 | |           1| |UN/00001  | |        44,90| |        44,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369263-7| |MAIZENA VITAMINA 200G LEVE+PAG| |  146404| |014/001/001 | |           4| |UN/00001  | |         3,29| |        13,16| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369277-7| |STILEKA SLIME TRAD 120G       | |  244139| |012/004/004 | |           1| |PT/00001  | |         8,45| |         8,45| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369279-3| |LEITE LIQ PIRACANJUBA S.DESN A| | 1100831| |016/021/001 | |           3| |CT/00001  | |         9,98| |        29,94| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369280-7| |LEITE LIQ NINHO SEMIDESNATADO | | 1100831| |016/021/001 | |           1| |CT/00001  | |        10,39| |        10,39| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369314-5| |RODO ALGOBOM C/CABO 30CM      | |  104647| |028/010/001 | |           1| |UN/00001  | |        10,28| |        10,28| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369327-7| |SARDINHA NAUTIQUE TOMATE 125G | |  274461| |008/004/003 | |           2| |LA/00001  | |         4,45| |         8,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369329-3| |SARDINHA NAUTIQUE OLEO 125G   | |  274461| |008/004/003 | |          15| |LA/00001  | |         4,45| |        66,75| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369354-4| |VASSOURA ALGOBOM TODA BOA PELO| |  104647| |028/011/002 | |           1| |UN/00001  | |        13,86| |        13,86| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369504-0| |MANTEIGA COCO PUROCOCO 200g   | | 7048084| |016/043/003 | |           7| |UN/00001  | |         8,58| |        60,06| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369515-6| |MANTEIGA COCO PUROCOCO 500g   | | 7048084| |016/043/003 | |           1| |UN/00001  | |        21,66| |        21,66| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369538-5| |OLEO COCO PUROCOCO 500ml      | | 7048084| |016/045/001 | |           1| |UN/00001  | |        15,79| |        15,79| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369622-5| |ESPAG RICOSA SEMOLA 400g      | | 1087606| |011/001/004 | |          56| |PC/00001  | |         3,09| |       173,04| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369667-5| |TERRA PREPARADA RANCHO FUNDO 2| | 2002507| |075/010/001 | |           1| |PC/00001  | |         6,11| |         6,11| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369696-9| |CARNE MOIDA MAFRINORTE CONG 50| | 1080849| |038/006/002 | |          35| |PC/00001  | |         6,80| |       238,00| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369742-6| |ACHOC PO NESCAU 60% CACAU LATA| | 1004239| |013/001/001 | |           1| |UN/00001  | |        19,15| |        19,15| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369754-0| |ACHOC PO NESCAU LATA 200g     | | 1004239| |013/001/001 | |          20| |UN/00001  | |         9,89| |       197,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369758-2| |CAFE SOLUVEL NESCAFE GOLD ESP.| | 1004239| |013/009/001 | |           2| |UN/00001  | |        10,98| |        21,96| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369760-4| |CAFE SOLUVEL NESCAFE GOLD ESP.| | 1004239| |013/009/001 | |           1| |UN/00001  | |        10,98| |        10,98| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369776-0| |BATATA PRE FRITA BEM BRASIL CA| | 7008961| |036/008/001 | |           3| |UN/00001  | |        12,04| |        36,12| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369782-5| |ESPONJA ACO Q LUSTRO 40G      | | 1013688| |021/006/001 | |          20| |PC/00001  | |         1,98| |        39,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369810-4| |ARROZ ARROZCAO PARB 5KG       | | 7020422| |017/001/003 | |           2| |UN/00001  | |        21,80| |        43,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369818-0| |BISC HILEIA MARIA CHOC 360G   | | 1027930| |004/003/002 | |           1| |PC/00001  | |         7,85| |         7,85| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369822-8| |BISC HILEIA MAIZENA TRAD 360G | | 1027930| |004/002/002 | |           2| |PC/00001  | |         7,70| |        15,40| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369829-5| |BISC LACTA BIS WAF AO LEITE 10| |  115894| |004/005/002 | |           7| |UN/00001  | |         6,89| |        48,23| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3369836-8| |BISC LACTA BIS WAF LAKA 100,8G| |  115894| |004/005/002 | |           6| |UN/00001  | |         6,89| |        41,34| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370101-6| |VELA ANIV SILVER FESTAS INTER | | 7017669| |051/025/004 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370103-2| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370105-9| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370109-1| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370129-6| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370137-7| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370147-4| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           2| |UN/00001  | |         3,80| |         7,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370154-7| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370160-1| |VELA ANIV SILVER FESTAS ROSA N| | 7017669| |051/025/001 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370164-4| |VELA ANIV SILVER FESTAS INTER | | 7017669| |051/025/004 | |           2| |UN/00001  | |         3,80| |         7,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370185-7| |VELA ANIV SILVER FESTAS AZUL N| | 7017669| |051/025/002 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
                       Compras - Últimas Movimentações                 04/01/25 
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
E/S| |Tp.NF| |  Nro Nota| | Agenda| |Data    | |   Produto| |Descrição Produto             | |   Forn.| |Sec/Grp/SGrp| |        Qtde| |Emb       | |     Custo Un| |    Custo Tot| |Vencimento| |Filial   | |Orig/Dest| |Descrição                     

S  | |V    | |     63337| |     33| |03/01/25| | 3370214-4| |VELA ANIV SILVER FESTAS AMAREL| | 7017669| |051/025/007 | |           1| |UN/00001  | |         3,80| |         3,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370242-0| |POTE PLASVELE MAIS 900ml C/3  | | 1007432| |055/002/003 | |           7| |UN/00001  | |        17,60| |       123,20| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370250-0| |POTE PLASVALE BIOVITA 250ml C/| | 1007432| |055/002/003 | |           1| |UN/00001  | |         7,35| |         7,35| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370252-7| |GARRAFA PLASVALE P/AGUA VERDE | | 1007432| |055/003/006 | |           1| |UN/00001  | |         8,55| |         8,55| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370261-6| |COCA COLA PET 2,5L            | | 1013548| |002/003/006 | |          18| |UN/00001  | |        10,29| |       185,22| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370285-3| |BISC KITKAT MINI MOMENTS CARAM| | 1004239| |004/005/001 | |           3| |UN/00001  | |         4,95| |        14,85| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370291-8| |BISC KITKAT MINI MOMENTS COOK/| | 1004239| |004/005/001 | |           6| |UN/00001  | |         4,95| |        29,70| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370293-4| |BISC NESTLE NEGRESCO RECH CHOC| | 1004239| |004/004/001 | |           7| |PC/00001  | |         2,59| |        18,13| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370297-7| |BISC NESTLE BONO RECH MORANGO | | 1004239| |004/004/001 | |          12| |PC/00001  | |         2,59| |        31,08| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370331-0| |APAR VENUS INTIMA L4/P3       | |  209325| |023/002/001 | |           1| |UN/00001  | |        33,30| |        33,30| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370339-6| |CARGA GILLETTE MACH 3 CARBONO | |  209325| |023/001/003 | |           1| |UN/00001  | |        67,20| |        67,20| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370362-0| |DESOD ROLL ON REXONA 50ML     | |  145866| |027/004/002 | |           1| |FR/00001  | |        10,78| |        10,78| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370375-2| |DESOD AER REXONA CLINICAL INT | |  145866| |027/004/009 | |           2| |UN/00001  | |        24,98| |        49,96| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370656-5| |FEIJAO BRANCO CEPERA PRONTO T/| |  166898| |007/010/004 | |           1| |CT/00001  | |        10,35| |        10,35| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370657-3| |PICOLE FLAMBOYANT SUPREME COOK| |  250465| |036/006/002 | |           1| |UN/00001  | |        10,70| |        10,70| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370666-2| |PICOLE FLAMBOYANT REGIONAL ACA| |  250465| |036/006/002 | |           1| |UN/00001  | |         5,35| |         5,35| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370668-9| |PICOLE FLAMBOYANT REGIONAL ACA| |  250465| |036/006/002 | |           2| |UN/00001  | |         5,35| |        10,70| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370670-0| |PICOLE FLAMBOYANT CLASSICO CHO| |  250465| |036/006/002 | |           1| |UN/00001  | |         9,10| |         9,10| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370678-6| |PICOLE FLAMBOYANT CLASSICO CRE| |  250465| |036/006/002 | |           2| |UN/00001  | |         6,40| |        12,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370696-4| |DOCE CUPUACU DOCEL 400G       | | 7005830| |009/001/001 | |           2| |PT/00001  | |        18,26| |        36,52| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370708-1| |PAST SANIT INSPIRA ADES.CITRU | | 1007076| |026/002/001 | |           1| |CT/00001  | |         7,15| |         7,15| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370709-0| |EVITA MOFO INSPIRA CLOS LAVAND| | 1007076| |026/014/001 | |           2| |UN/00001  | |        16,22| |        32,44| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370712-0| |LUVA LIMPPANO MULTIUSO WISH TA| | 1007076| |028/008/002 | |           2| |UN/00001  | |         8,28| |        16,56| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370714-6| |LUVA LIMPPANO MULTIUSO WISH TA| | 1007076| |028/008/002 | |           1| |UN/00001  | |         8,28| |         8,28| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370716-2| |PEDRA SANIT INSPIRA PERF PINHO| | 1007076| |026/002/001 | |           2| |CT/00001  | |         3,47| |         6,94| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370722-7| |MANTEIGA COCO COPRA C/SAL 200G| | 7022344| |016/043/003 | |           2| |UN/00001  | |        13,58| |        27,16| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370724-3| |CERVEJA CARIBENA PURO MALTE LA| | 7048580| |001/006/020 | |         185| |LA/00001  | |         2,39| |       442,15| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370861-4| |TUCUPI PAI D`EGUA 2L          | | 7016751| |031/006/001 | |           1| |GF/00001  | |        14,89| |        14,89| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370866-5| |TUCUPI PAI D`EGUA 1L          | | 7016751| |031/006/001 | |           8| |GF/00001  | |         8,65| |        69,20| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370900-9| |AGUA MINERAL SFERRIE S/GAS 510| | 7045123| |002/001/006 | |           2| |GF/00001  | |         3,36| |         6,72| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3370974-2| |CERVEJA BLUE MOON LATA 350ml  | |  133434| |001/006/001 | |           8| |LA/00001  | |         8,20| |        65,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3371189-5| |ESC DENT CONDOR CLASSIC FLEX  | | 1007556| |023/006/004 | |           2| |UN/00001  | |         5,98| |        11,96| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3371192-5| |ESC DENT CONDOR CLASSIC FLEX C| | 1007556| |023/006/007 | |           2| |UN/00001  | |        11,07| |        22,14| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3371257-3| |PELUCIA TOYNG JELLY           | |  158909| |225/005/001 | |           1| |UN/00001  | |        59,99| |        59,99| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3371380-4| |TINT SOFT COLOR S/AMONIA KIT 2| |  254215| |025/009/003 | |           1| |CT/00001  | |        31,95| |        31,95| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63337| |     33| |03/01/25| | 3371447-9| |EVITA MOFO SECAR S/PERFUME 180| | 1033921| |026/014/001 | |           1| |UN/00001  | |         8,15| |         8,15| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
